player_id,sessions_per_week,avg_session_minutes,hours_per_session,total_weeks_active,total_playtime_hours,total_activity_minutes,achievements_unlocked,purchases_made,xp_earned,player_level,friends_count,quests_completed,items_crafted,chat_messages,days_since_last_login,toxicity_reports,clan_participation_rate,monetisation_score,engagement_score,noise_uniform_1,noise_uniform_2,noise_gauss_1,label
193,10,73.7,1.23,34,418.2,25058,33,0,760,18,70,6,6,208,0,1,0.219,0.0,0.442,0.5543,0.2967,-1.776,0
194,9,54.6,0.91,30,245.7,14742,0,0,1526,23,61,10,3,112,1,0,0.282,0.0,0.438,0.0073,0.1382,-0.3584,0
195,8,48.9,0.82,41,268.96,16039,22,1,1527,37,0,12,0,107,26,1,0.156,1.82,0.444,0.9873,0.3892,0.4471,0
196,12,91.0,1.52,13,237.12,14196,28,0,2159,8,44,18,0,0,43,1,0.338,0.0,0.468,0.7763,0.1464,-2.141,0
197,7,58.4,0.97,33,224.07,13490,14,3,1727,47,65,32,18,21,18,0,0.149,5.91,0.321,0.8952,0.1716,-0.7562,1
198,3,76.3,1.27,7,26.67,1602,29,2,2424,26,33,12,2,36,27,0,0.086,4.54,0.125,0.9681,0.0969,-0.0205,0
199,6,14.2,0.24,34,48.96,2897,0,0,1488,31,71,0,1,0,18,0,0.0,0.0,0.149,0.6468,0.9967,-1.4493,0
200,2,32.9,0.55,12,13.2,790,1,1,3560,17,0,14,11,72,21,0,0.0,1.55,0.207,0.8102,0.5315,-1.5865,0
201,8,81.3,1.36,16,174.08,10406,0,2,49,48,42,8,24,3,0,0,0.477,4.72,0.297,0.6925,0.7486,0.0184,1
202,8,27.5,0.46,10,36.8,2200,15,3,1930,2,19,13,16,16,36,0,0.0,4.38,0.327,0.6707,0.8905,0.0124,0
203,17,61.1,1.02,42,728.28,43625,46,0,2169,42,21,4,0,116,33,0,0.0,0.0,0.482,0.4298,0.478,-0.5116,1
204,2,21.6,0.36,41,29.52,1771,20,0,2095,24,19,18,1,0,10,2,0.227,0.0,0.191,0.4287,0.6482,0.4286,0
205,4,84.7,1.41,18,101.52,6098,37,2,1566,42,159,9,10,0,0,2,0.387,4.82,0.485,0.8668,0.9002,0.5913,1
206,11,68.3,1.14,39,489.06,29301,34,2,2394,36,0,11,22,255,25,1,0.407,4.28,0.418,0.0311,0.428,0.3225,1
207,5,41.9,0.7,8,28.0,1676,0,2,778,38,23,20,14,0,12,1,0.327,3.4,0.387,0.3111,0.1852,2.1593,0
208,13,12.7,0.21,14,38.22,2311,3,2,1695,26,42,6,21,88,0,0,0.52,2.42,0.25,0.3754,0.2645,0.9728,0
209,11,55.8,0.93,11,112.53,6752,29,0,2121,43,27,7,19,165,0,0,0.067,0.0,0.397,0.4784,0.3903,0.1857,0
210,6,35.7,0.6,5,18.0,1071,25,0,1305,23,0,14,10,47,0,0,0.182,0.0,0.134,0.751,0.8256,-0.8453,0
211,4,82.2,1.37,17,93.16,5590,34,0,2799,29,9,22,0,308,74,1,0.201,0.0,0.18,0.3062,0.303,-1.664,1
212,5,36.3,0.6,3,9.0,544,36,0,879,5,52,0,12,0,22,0,0.358,0.0,0.292,0.9525,0.7087,-0.5266,0
213,4,22.0,0.37,38,56.24,3344,16,0,480,1,0,10,6,151,39,0,0.275,0.0,0.214,0.4467,0.4344,1.6767,0
214,10,61.8,1.03,15,154.5,9270,29,0,1893,1,138,16,11,251,0,0,0.12,0.0,0.434,0.5264,0.9767,0.0975,1
215,11,100.1,1.67,11,202.07,12112,31,0,2627,44,113,19,0,0,0,0,0.239,0.0,0.476,0.6171,0.5698,-0.9661,0
216,3,48.2,0.8,1,2.4,145,10,3,1377,32,34,12,4,0,23,0,0.086,5.4,0.144,0.5017,0.3813,1.5951,0
217,7,67.5,1.12,28,219.52,13230,16,4,1963,19,68,17,13,117,73,0,0.606,8.48,0.412,0.8626,0.3995,2.6816,0
218,8,55.1,0.92,16,117.76,7053,20,2,2240,18,20,20,2,38,21,0,0.372,3.84,0.336,0.0231,0.1114,1.2537,0
219,15,31.0,0.52,26,202.8,12090,11,0,2171,25,27,15,28,43,5,0,0.305,0.0,0.319,0.2485,0.6293,-1.0583,1
220,4,97.9,1.63,14,91.28,5482,48,2,1513,57,62,12,2,113,23,0,0.526,5.26,0.428,0.3208,0.8431,0.3394,0
221,11,26.4,0.44,19,91.96,5518,33,1,1912,6,71,14,21,109,21,0,0.283,1.44,0.457,0.0406,0.2398,1.9718,0
222,11,41.2,0.69,3,22.77,1360,26,2,698,24,0,0,11,50,0,0,0.539,3.38,0.411,0.3619,0.7331,1.3042,0
223,7,80.3,1.34,47,440.86,26419,20,2,489,69,0,6,1,218,57,0,0.286,4.68,0.389,0.8584,0.7033,-0.1008,0
224,11,50.1,0.84,40,369.6,22044,25,0,1313,26,3,4,3,85,0,1,0.376,0.0,0.477,0.4333,0.734,-2.6305,0
225,13,55.1,0.92,48,574.08,34382,24,3,2089,18,0,8,29,0,17,0,0.085,5.76,0.406,0.9387,0.0625,1.2956,1
226,5,54.3,0.9,31,139.5,8416,23,1,1755,57,42,6,22,212,16,0,0.318,1.9,0.297,0.9009,0.1627,1.6002,0
227,7,54.3,0.9,18,113.4,6842,42,0,2757,67,64,0,23,0,34,0,0.044,0.0,0.3,0.0379,0.192,-0.907,1
228,4,62.3,1.04,14,58.24,3489,13,2,1835,23,74,4,16,100,0,1,0.205,4.08,0.163,0.3152,0.1389,-0.4285,0
229,10,32.3,0.54,4,21.6,1292,18,0,3019,9,2,0,9,167,0,2,0.239,0.0,0.335,0.6655,0.6468,-1.8133,0
230,8,61.9,1.03,17,140.08,8418,28,4,2025,56,0,17,30,112,62,2,0.206,8.12,0.213,0.004,0.5836,-1.8685,0
231,15,110.2,1.84,16,441.6,26448,23,1,491,19,8,15,0,75,76,2,0.17,2.84,0.386,0.029,0.1636,0.4677,0
232,10,34.0,0.57,18,102.6,6120,34,0,1365,71,64,23,10,0,16,0,0.0,0.0,0.162,0.965,0.682,1.5399,1
233,12,72.1,1.2,27,388.8,23360,4,4,2921,55,95,18,0,66,3,0,0.03,8.8,0.269,0.51,0.729,1.4193,1
234,10,67.2,1.12,12,134.4,8064,31,0,770,1,166,4,10,0,25,0,0.118,0.0,0.463,0.1961,0.4138,-2.2348,0
235,10,89.8,1.5,30,450.0,26940,10,6,2071,12,124,14,7,2,56,2,0.077,15.0,0.393,0.9835,0.7526,1.2452,1
236,7,91.8,1.53,6,64.26,3856,19,1,1383,54,0,9,26,77,63,0,0.419,2.53,0.423,0.3402,0.4323,0.3023,1
237,12,30.3,0.5,37,222.0,13453,39,2,1586,51,101,0,0,138,77,0,0.081,3.0,0.271,0.4501,0.4007,0.3891,1
238,7,65.8,1.1,32,246.4,14739,23,1,675,1,38,6,15,0,0,1,0.123,2.1,0.237,0.635,0.9674,-0.7106,0
239,12,65.5,1.09,7,91.56,5502,37,0,999,44,86,8,0,119,41,0,0.162,0.0,0.278,0.8268,0.8986,0.4681,0
240,8,54.9,0.91,7,50.96,3074,4,2,1896,42,82,2,0,73,24,1,0.395,3.82,0.185,0.9913,0.2164,0.6579,1
241,11,9.0,0.15,43,70.95,4257,57,0,2701,38,0,32,0,0,2,1,0.34,0.0,0.29,0.7693,0.5984,-0.1288,1
242,1,56.2,0.94,13,12.22,731,36,0,957,35,0,10,19,65,3,0,0.0,0.0,0.346,0.7345,0.8994,0.4798,1
243,9,58.2,0.97,19,165.87,9952,28,3,3527,42,25,18,9,123,0,0,0.296,5.91,0.449,0.6747,0.2518,-0.9101,0
244,9,39.2,0.65,9,52.65,3175,12,0,1840,6,50,19,4,0,25,0,0.275,0.0,0.227,0.84,0.0614,-0.7825,0
245,7,41.1,0.68,22,104.72,6329,21,1,1257,31,23,2,8,150,67,0,0.0,1.68,0.212,0.3959,0.2378,0.3031,0
246,7,78.9,1.32,1,9.24,552,15,2,2079,40,38,10,5,150,30,0,0.0,4.64,0.352,0.7528,0.3789,0.6556,0
247,7,13.1,0.22,22,33.88,2017,8,1,1406,6,112,0,10,199,32,0,0.0,1.22,0.163,0.7543,0.0376,-0.2567,1
248,9,121.1,2.02,1,18.18,1090,16,0,2135,41,78,6,43,41,0,0,0.086,0.0,0.498,0.0783,0.2432,1.73,1
249,11,81.1,1.35,13,193.05,11597,45,0,3068,15,145,8,1,82,27,2,0.322,0.0,0.481,0.0333,0.9636,0.7511,0
250,7,42.0,0.7,8,39.2,2352,0,3,2111,29,98,2,0,105,0,0,0.159,5.1,0.405,0.7449,0.4826,-1.287,0
251,10,18.1,0.3,55,165.0,9955,38,1,1521,1,37,8,3,0,0,0,0.26,1.3,0.185,0.8153,0.5312,-0.8309,0
252,5,38.2,0.64,14,44.8,2674,41,0,1479,1,127,13,17,18,0,1,0.017,0.0,0.387,0.1377,0.9088,-0.3469,0
253,9,45.1,0.75,17,114.75,6900,0,5,1456,9,25,12,0,129,0,0,0.138,8.75,0.164,0.568,0.2033,-1.4182,1
254,8,36.8,0.61,24,117.12,7066,0,0,1321,47,0,0,7,13,27,0,0.346,0.0,0.172,0.2857,0.8924,-0.1061,0
255,7,24.4,0.41,23,66.01,3928,18,1,1364,69,89,14,0,86,30,1,0.269,1.41,0.329,0.8989,0.8813,1.3492,0
256,2,44.3,0.74,14,20.72,1240,36,2,2287,32,70,12,0,246,37,0,0.201,3.48,0.207,0.3743,0.0628,0.4425,0
257,12,72.0,1.2,14,201.6,12096,0,2,2273,7,69,3,10,0,56,0,0.074,4.4,0.255,0.8106,0.9373,-0.5382,0
258,6,84.6,1.41,5,42.3,2538,19,0,2777,19,58,10,22,0,0,0,0.118,0.0,0.343,0.0212,0.9501,-1.4334,0
259,6,24.0,0.4,20,48.0,2880,36,0,1364,14,35,0,0,85,17,1,0.458,0.0,0.311,0.8773,0.5832,-0.2198,1
260,9,65.5,1.09,21,206.01,12380,39,1,1773,1,149,8,17,103,32,0,0.309,2.09,0.28,0.4033,0.4485,-0.1161,0
261,6,47.0,0.78,40,187.2,11280,8,2,2571,34,112,21,41,275,5,0,0.078,3.56,0.284,0.6149,0.0827,-0.917,1
262,8,87.4,1.46,29,338.72,20277,33,0,2693,44,74,29,1,170,11,0,0.291,0.0,0.218,0.8529,0.336,-2.1852,1
263,4,71.5,1.19,40,190.4,11440,22,1,2250,12,27,0,0,135,0,0,0.066,2.19,0.324,0.1206,0.3908,1.5349,0
264,4,59.3,0.99,36,142.56,8539,12,0,1313,48,48,0,0,0,40,1,0.0,0.0,0.159,0.4472,0.8463,0.9625,0
265,4,38.0,0.63,10,25.2,1520,21,0,2042,34,31,10,15,86,20,0,0.03,0.0,0.095,0.5401,0.6841,-1.7307,0
266,5,110.3,1.84,44,404.8,24266,53,0,2997,45,55,0,15,102,24,2,0.0,0.0,0.305,0.7562,0.6852,1.4333,1
267,8,53.7,0.9,1,7.2,430,6,1,2635,15,0,40,24,67,9,1,0.082,1.9,0.28,0.6631,0.5452,-0.1631,0
268,4,62.8,1.05,25,105.0,6280,0,2,1902,37,43,3,18,26,0,0,0.195,4.1,0.279,0.6311,0.1998,0.2014,0
269,8,86.4,1.44,12,138.24,8294,28,0,2228,48,69,19,0,190,44,2,0.214,0.0,0.261,0.8662,0.2786,-0.2174,1
270,8,16.5,0.28,37,82.88,4884,9,1,1645,29,128,18,11,181,31,0,0.366,1.28,0.239,0.5519,0.0811,1.218,1
271,6,49.6,0.83,13,64.74,3869,11,0,2080,20,81,7,9,146,46,0,0.262,0.0,0.211,0.4911,0.2584,0.2882,0
272,11,73.9,1.23,19,257.07,15445,8,1,3206,9,45,16,28,19,23,1,0.0,2.23,0.242,0.9673,0.5835,1.9104,0
273,9,65.5,1.09,28,274.68,16506,28,3,966,41,69,16,20,0,11,0,0.481,6.27,0.427,0.9845,0.3145,0.8012,1
274,9,62.3,1.04,8,74.88,4486,37,0,1430,2,144,1,0,272,0,0,0.186,0.0,0.325,0.8007,0.6496,-0.4255,0
275,9,94.0,1.57,49,692.37,41454,4,2,2482,21,96,0,24,156,0,1,0.285,5.14,0.301,0.0212,0.4689,-0.2958,1
276,6,32.5,0.54,7,22.68,1365,22,1,638,34,78,3,8,0,62,0,0.37,1.54,0.289,0.9664,0.4825,-0.2502,0
277,17,38.0,0.63,23,246.33,14858,28,0,3556,88,51,0,17,128,0,0,0.276,0.0,0.277,0.8325,0.1902,1.6784,1
278,4,41.9,0.7,29,81.2,4860,0,1,2014,29,47,17,5,73,8,0,0.0,1.7,0.271,0.9742,0.4866,-1.1448,0
279,13,11.9,0.2,24,62.4,3713,17,1,1324,36,70,0,4,0,0,1,0.263,1.2,0.273,0.1193,0.6859,-0.852,0
280,14,44.2,0.74,18,186.48,11138,29,7,2265,72,143,37,6,0,0,1,0.074,12.18,0.494,0.0729,0.1666,1.4489,1
281,6,34.2,0.57,19,64.98,3899,0,2,1440,50,37,1,12,128,13,0,0.013,3.14,0.215,0.913,0.6963,0.5785,0
282,12,91.7,1.53,40,734.4,44016,43,0,3035,8,98,14,8,86,2,0,0.363,0.0,0.559,0.4575,0.219,-0.0374,0
283,4,72.9,1.22,18,87.84,5249,25,4,3462,19,149,11,0,125,0,0,0.003,8.88,0.399,0.8268,0.6595,0.5715,1
284,11,68.3,1.14,19,238.26,14275,24,2,1562,1,18,23,22,19,23,0,0.0,4.28,0.228,0.043,0.2919,1.0755,0
285,5,74.4,1.24,23,142.6,8556,12,0,1822,9,87,1,12,81,10,0,0.35,0.0,0.291,0.4339,0.2556,0.7178,0
286,9,102.2,1.7,24,367.2,22075,7,2,2125,30,69,18,6,292,0,0,0.561,5.4,0.534,0.5841,0.8926,1.1189,1
287,2,38.2,0.64,16,20.48,1222,5,3,2687,17,0,10,13,178,60,0,0.205,4.92,0.092,0.2977,0.5283,0.7302,0
288,12,86.1,1.43,17,291.72,17564,1,1,1585,20,55,9,3,15,31,2,0.0,2.43,0.282,0.3628,0.5738,-1.1532,0
289,7,58.6,0.98,42,288.12,17228,26,4,1113,57,134,22,7,157,26,1,0.0,7.92,0.335,0.7149,0.857,-2.2066,1
290,12,42.2,0.7,15,126.0,7596,5,0,399,8,47,4,22,135,41,0,0.099,0.0,0.336,0.9516,0.1762,0.0988,0
291,3,33.6,0.56,23,38.64,2318,2,2,1244,21,33,16,3,0,31,0,0.262,3.12,0.146,0.6301,0.6789,0.3429,0
292,6,71.7,1.2,21,151.2,9034,25,1,1391,46,36,5,8,6,41,1,0.428,2.2,0.296,0.8723,0.6408,0.5522,0
293,10,126.6,2.11,41,865.1,51906,13,0,1726,35,0,8,41,142,48,0,0.183,0.0,0.524,0.0526,0.0215,-1.595,1
294,7,34.6,0.58,18,73.08,4360,3,1,2603,36,11,18,9,279,53,0,0.324,1.58,0.387,0.353,0.431,2.0935,0
295,9,91.9,1.53,13,179.01,10752,48,1,3036,57,121,37,16,159,0,1,0.436,2.53,0.38,0.6355,0.882,-1.1117,1
296,4,56.0,0.93,1,3.72,224,29,4,1568,48,111,0,24,23,8,1,0.164,7.72,0.341,0.4776,0.9885,0.8287,0
297,12,35.5,0.59,40,283.2,17040,1,0,1667,31,47,20,20,87,14,1,0.493,0.0,0.296,0.688,0.7554,1.5793,0
298,7,50.5,0.84,16,94.08,5656,0,1,1678,35,91,0,8,149,0,0,0.045,1.84,0.231,0.2832,0.4077,1.1736,0
299,13,45.4,0.76,20,197.6,11804,7,3,2024,39,47,28,15,0,53,1,0.14,5.28,0.357,0.2477,0.0155,-1.1959,1
300,1,31.0,0.52,3,1.56,93,17,0,1326,40,40,0,9,127,3,1,0.094,0.0,0.076,0.0707,0.1847,0.9523,0
301,6,6.2,0.1,1,0.6,37,14,0,449,2,45,15,19,0,22,0,0.15,0.0,0.389,0.6271,0.8404,1.3491,0
302,8,30.8,0.51,19,77.52,4682,14,3,2176,9,69,10,0,158,0,0,0.197,4.53,0.354,0.8458,0.4897,0.2275,0
303,2,74.4,1.24,50,124.0,7440,30,2,3651,20,103,18,8,92,51,1,0.0,4.48,0.327,0.4704,0.4632,-0.527,1
304,7,53.1,0.88,7,43.12,2602,10,3,2287,35,0,15,10,323,0,1,0.299,5.64,0.259,0.2973,0.7635,-1.1665,1
305,7,21.4,0.36,30,75.6,4494,9,0,2308,12,54,5,0,133,13,1,0.0,0.0,0.103,0.3231,0.1876,-0.0118,0
306,12,80.6,1.34,31,498.48,29983,0,1,284,20,107,27,2,0,0,0,0.0,2.34,0.447,0.5242,0.3453,-0.8856,0
307,8,56.3,0.94,36,270.72,16214,22,1,1468,1,15,11,0,158,7,3,0.374,1.94,0.276,0.5048,0.2836,-1.2556,0
308,5,66.2,1.1,33,181.5,10923,0,1,2073,20,66,12,3,0,31,0,0.101,2.1,0.131,0.7492,0.4826,0.7657,0
309,13,57.7,0.96,12,149.76,9001,19,1,1403,35,9,31,27,204,0,0,0.0,1.96,0.188,0.3324,0.7712,-0.1121,0
310,8,61.8,1.03,7,57.68,3461,7,1,934,7,93,16,6,195,12,1,0.0,2.03,0.228,0.3392,0.8322,-1.0276,0
311,5,55.2,0.92,18,82.8,4968,25,0,1384,25,75,0,0,24,13,1,0.214,0.0,0.369,0.5362,0.086,0.3151,0
312,4,59.4,0.99,4,15.84,950,26,0,961,41,33,6,0,61,0,0,0.0,0.0,0.281,0.2912,0.9429,0.3284,1
313,14,30.4,0.51,29,207.06,12342,11,3,2018,7,98,13,7,38,7,0,0.201,4.53,0.191,0.9204,0.3481,-2.2261,0
314,12,51.7,0.86,18,185.76,11167,18,0,1210,49,92,8,6,0,61,1,0.361,0.0,0.268,0.1681,0.3523,-0.1094,0
315,4,38.7,0.64,29,74.24,4489,13,0,2646,6,24,21,3,65,25,1,0.572,0.0,0.208,0.2143,0.0246,1.5793,0
316,5,80.5,1.34,7,46.9,2818,2,0,1472,2,53,38,22,159,24,2,0.196,0.0,0.358,0.3773,0.1276,-0.3192,1
317,14,67.9,1.13,14,221.48,13308,0,3,1841,42,41,18,4,0,1,2,0.012,6.39,0.45,0.2349,0.5351,-0.6797,0
318,12,50.0,0.83,8,79.68,4800,13,2,2586,1,0,33,34,183,0,0,0.061,3.66,0.351,0.4697,0.2721,-0.5019,0
319,10,19.3,0.32,9,28.8,1737,28,0,524,17,2,20,0,141,0,2,0.347,0.0,0.212,0.6624,0.6556,-0.9976,0
320,8,67.0,1.12,33,295.68,17688,50,0,2797,38,187,11,8,236,0,1,0.048,0.0,0.258,0.0956,0.0584,-1.0012,0
321,8,102.0,1.7,38,516.8,31008,12,0,1394,41,28,0,16,202,9,1,0.3,0.0,0.343,0.1027,0.0773,0.731,0
322,12,57.8,0.96,28,322.56,19421,33,0,1669,25,52,20,0,81,17,0,0.279,0.0,0.429,0.6852,0.2783,-0.1017,0
323,5,57.2,0.95,24,114.0,6864,0,3,2214,10,86,1,23,43,26,0,0.616,5.85,0.403,0.9333,0.7647,0.2966,0
324,8,35.8,0.6,26,124.8,7446,37,0,1883,70,0,17,16,141,20,1,0.224,0.0,0.21,0.2633,0.052,-0.1049,0
325,8,17.7,0.3,35,84.0,4956,19,4,2400,31,12,18,37,72,0,0,0.202,5.2,0.196,0.5961,0.7694,-0.4673,1
326,8,47.6,0.79,39,246.48,14851,0,0,3046,25,46,2,30,176,42,0,0.276,0.0,0.337,0.4471,0.9327,-0.0588,1
327,8,49.3,0.82,1,6.56,394,5,2,1151,31,82,20,2,11,0,0,0.593,3.64,0.412,0.4167,0.9043,0.01,0
328,3,37.2,0.62,14,26.04,1562,35,2,1608,24,53,20,15,0,20,1,0.326,3.24,0.354,0.8768,0.5497,-1.4129,0
329,12,53.5,0.89,8,85.44,5136,18,2,2391,18,105,4,13,0,27,0,0.378,3.78,0.408,0.1809,0.3202,-0.3595,0
330,13,5.0,0.08,13,13.52,845,19,3,2865,58,46,0,15,0,36,0,0.257,3.24,0.412,0.704,0.5484,-2.0695,1
331,7,51.2,0.85,20,119.0,7168,0,0,1099,31,113,10,20,0,29,0,0.05,0.0,0.243,0.5858,0.3165,0.0672,0
332,9,89.4,1.49,2,26.82,1609,30,0,1174,1,101,1,4,22,7,0,0.114,0.0,0.321,0.4489,0.0628,-0.4188,0
333,10,59.9,1.0,10,100.0,5990,25,2,1785,27,40,9,7,266,0,0,0.047,4.0,0.421,0.2299,0.9719,-0.2067,0
334,10,113.5,1.89,47,888.3,53345,35,0,1444,35,31,18,29,0,17,0,0.385,0.0,0.386,0.1122,0.0558,-0.7288,1
335,6,30.6,0.51,33,100.98,6059,0,1,1569,24,70,9,22,0,42,1,0.541,1.51,0.425,0.0891,0.3776,-0.8539,0
336,3,48.6,0.81,1,2.43,146,23,1,1225,18,63,9,29,0,28,1,0.332,1.81,0.307,0.3612,0.061,1.2771,0
337,6,42.7,0.71,13,55.38,3331,33,1,2910,1,72,11,0,0,47,1,0.227,1.71,0.423,0.3913,0.3651,-0.6386,0
338,1,43.5,0.72,18,12.96,783,16,0,589,11,125,10,14,0,16,0,0.587,0.0,0.181,0.6834,0.9257,0.1093,0
339,5,49.9,0.83,31,128.65,7734,41,0,2835,54,0,16,12,29,0,0,0.19,0.0,0.315,0.0873,0.517,0.8274,0
340,9,57.3,0.96,11,95.04,5673,2,3,2479,65,58,8,12,79,32,0,0.228,5.88,0.209,0.0722,0.7217,-1.5432,0
341,5,66.5,1.11,45,249.75,14962,13,0,1710,26,51,9,0,114,39,1,0.217,0.0,0.224,0.8518,0.76,0.3993,0
342,10,45.5,0.76,19,144.4,8645,8,0,2554,36,40,8,0,178,0,0,0.028,0.0,0.249,0.0374,0.8214,-0.1721,0
343,9,70.5,1.18,7,74.34,4442,16,1,989,29,86,7,0,149,21,2,0.073,2.18,0.455,0.5954,0.7288,-0.6927,0
344,1,47.6,0.79,30,23.7,1428,5,5,552,9,124,16,7,14,31,0,0.057,8.95,0.075,0.4584,0.0037,-0.6242,0
345,5,40.7,0.68,1,3.4,204,25,1,2376,17,69,6,21,0,26,0,0.129,1.68,0.119,0.0645,0.6031,0.3562,0
346,1,77.0,1.28,20,25.6,1540,12,1,1863,32,58,11,21,0,45,0,0.225,2.28,0.134,0.5574,0.8384,-1.6399,0
347,6,64.8,1.08,34,220.32,13219,12,1,1584,32,16,4,18,70,6,1,0.275,2.08,0.159,0.0481,0.9536,0.6909,0
348,12,73.6,1.23,8,118.08,7066,11,3,1725,6,82,14,5,13,0,0,0.116,6.69,0.291,0.0233,0.3619,-0.084,0
349,11,41.9,0.7,18,138.6,8296,25,0,1894,55,86,12,0,139,9,1,0.0,0.0,0.413,0.8375,0.2313,-1.1074,0
350,5,40.2,0.67,23,77.05,4623,34,1,2695,1,16,21,16,112,20,0,0.328,1.67,0.386,0.2291,0.9173,0.6251,1
351,6,90.6,1.51,9,81.54,4892,23,3,2265,56,35,7,11,48,1,0,0.224,7.53,0.182,0.9836,0.2795,0.1834,0
352,10,102.0,1.7,15,255.0,15300,2,1,332,45,18,16,2,0,78,0,0.0,2.7,0.286,0.5026,0.0624,-0.013,0
353,4,33.3,0.55,22,48.4,2930,21,0,453,20,107,7,7,89,27,1,0.098,0.0,0.364,0.8046,0.6929,-0.2946,0
354,4,44.5,0.74,2,5.92,356,56,1,0,37,111,15,3,70,20,0,0.329,1.74,0.394,0.433,0.8163,-0.3235,0
355,5,53.9,0.9,38,171.0,10241,29,1,1171,25,67,20,0,23,0,2,0.393,1.9,0.402,0.7655,0.7567,0.6827,0
356,6,58.1,0.97,39,226.98,13595,30,2,985,13,53,11,11,0,29,0,0.433,3.94,0.417,0.8314,0.7896,0.442,0
357,7,74.6,1.24,33,286.44,17233,19,1,2209,10,82,14,11,44,42,0,0.707,2.24,0.508,0.4328,0.5603,0.5189,1
358,4,49.8,0.83,13,43.16,2590,18,0,1388,27,123,3,10,24,0,1,0.3,0.0,0.212,0.0694,0.6763,-0.6516,1
359,11,83.4,1.39,23,351.67,21100,34,0,2050,25,0,15,0,47,12,0,0.116,0.0,0.371,0.5114,0.0625,-0.7924,0
360,11,51.2,0.85,12,112.2,6758,5,0,1836,3,70,6,18,0,7,0,0.155,0.0,0.17,0.7185,0.0779,-0.7712,0
361,7,63.6,1.06,41,304.22,18253,0,0,1915,33,85,20,14,0,0,0,0.0,0.0,0.179,0.7466,0.454,1.7775,0
362,6,51.3,0.86,42,216.72,12928,14,0,2420,41,27,0,11,22,10,0,0.35,0.0,0.451,0.631,0.3715,0.5053,0
363,2,62.1,1.03,16,32.96,1987,16,0,2239,20,0,5,0,70,0,0,0.052,0.0,0.254,0.3973,0.522,0.5303,1
364,15,92.8,1.55,45,1046.25,62640,12,0,1862,48,96,31,34,184,66,2,0.301,0.0,0.444,0.5315,0.0103,-0.7394,1
365,7,114.1,1.9,1,13.3,799,21,0,1123,23,0,22,5,1,32,1,0.512,0.0,0.44,0.8249,0.7385,-0.0815,0
366,1,36.6,0.61,35,21.35,1281,64,3,1205,10,86,4,9,149,61,0,0.36,4.83,0.338,0.9824,0.4259,0.3787,0
367,1,91.4,1.52,29,44.08,2651,0,3,2384,57,93,11,1,0,14,0,0.234,7.56,0.32,0.9105,0.5142,-0.5708,1
368,7,82.2,1.37,28,268.52,16111,54,1,986,20,99,14,15,82,43,1,0.124,2.37,0.38,0.7114,0.4705,-1.1834,1
369,10,53.3,0.89,16,142.4,8528,0,1,1379,27,57,1,0,28,47,0,0.36,1.89,0.466,0.2285,0.0021,0.9207,0
370,7,14.2,0.24,13,21.84,1292,0,2,1696,34,46,28,23,0,16,0,0.106,2.48,0.182,0.8683,0.5369,0.1931,0
371,2,60.9,1.01,13,26.26,1583,19,1,2055,29,76,14,18,31,53,2,0.044,2.01,0.31,0.4452,0.8223,-0.3365,0
372,4,43.7,0.73,40,116.8,6992,4,0,1524,37,5,11,9,173,20,1,0.303,0.0,0.251,0.8908,0.5715,1.3567,0
373,9,48.3,0.8,21,151.2,9129,21,3,2776,5,20,7,3,50,35,1,0.068,5.4,0.427,0.2183,0.1742,1.6655,0
374,11,45.0,0.75,15,123.75,7425,19,0,1065,46,12,19,0,210,1,1,0.211,0.0,0.229,0.9818,0.9811,-0.1213,0
375,11,26.9,0.45,32,158.4,9469,27,2,2279,41,11,25,13,45,3,1,0.553,2.9,0.291,0.9721,0.0238,0.3061,0
376,11,17.5,0.29,3,9.57,578,21,0,2500,69,58,20,0,242,26,0,0.18,0.0,0.21,0.4077,0.6776,2.2603,0
377,7,28.6,0.48,34,114.24,6807,29,3,2592,34,0,14,11,6,31,2,0.267,4.44,0.187,0.4543,0.7713,0.4392,0
378,8,33.8,0.56,13,58.24,3515,10,3,785,1,70,3,21,134,10,1,0.0,4.68,0.256,0.9517,0.6964,0.8215,0
379,4,64.7,1.08,9,38.88,2329,18,2,783,22,31,8,18,0,25,1,0.0,4.16,0.22,0.8529,0.656,-0.966,0
380,3,56.5,0.94,15,42.3,2542,0,1,493,26,45,0,0,186,0,1,0.334,1.94,0.283,0.8454,0.7358,1.129,0
381,7,22.3,0.37,20,51.8,3122,18,2,1624,6,50,8,26,99,0,0,0.0,2.74,0.097,0.0241,0.6296,0.7489,0
382,10,77.0,1.28,29,371.2,22330,15,5,2349,23,184,0,0,0,0,0,0.182,11.4,0.49,0.0734,0.2322,1.6849,1
383,7,98.4,1.64,1,11.48,689,23,0,2803,25,98,17,0,150,0,0,0.346,0.0,0.35,0.7302,0.7094,0.7083,0
384,13,87.4,1.46,29,550.42,32950,6,3,1332,29,66,18,0,217,22,0,0.243,7.38,0.461,0.5179,0.5912,0.5438,1
385,4,59.5,0.99,34,134.64,8092,12,0,1129,25,18,8,28,311,0,0,0.43,0.0,0.399,0.0867,0.6523,0.4515,0
386,7,73.6,1.23,15,129.15,7728,32,4,1436,22,60,3,0,0,34,1,0.432,8.92,0.44,0.8726,0.1275,0.6509,0
